product_name,overall_rating,no_ratings,no_reviews,rating,title,review
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Fabulous!,Good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Just wow!,"Ordered this laptop after lot of research. Finally found best price here. Laptop was well packed and delivered 2 days earlier to actual delivery date. Thanks to Seller.

Laptop came with Genuine Windows 11 and MS Office. I could complete whole setup within 10 mins. Its working very smooth."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Worth every penny,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Brilliant,Product is very nice packed and overall design of laptop is amazing. I like this laptop
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Must buy!,"Amazing design and buildup.
Nice battery life"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Perfect product!,"The laptop is awesome
Nice sound quality
Good performances
Better picture quality"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Super!,"The product performance is so good and display is also good , features is nice in this price money. Overall nice product except the battery backup because battery backup is good for students not for professionals work person."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,Good condition
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Mind-blowing purchase,Quality is so wonderful
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Mind-blowing purchase,Good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Good choice,Better
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Must buy!,Good one
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,1,Absolute rubbish!,Battery Backup is Very Poor. Also heating issue
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,3,Good,Best laptop for low price thank you Flipkart..
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,3,Just okay,Battery back is not good only 4 hours and heating issue
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,This is the 2nd laptop for my friend to work for CA purpose
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Perfect product!,Best product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Value-for-money,Simply ok
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Must buy!,Best
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Very Good,Nice
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,Nice laptop
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Good choice,Good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,Good 😊
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Worth the money,Awesome product.....
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Good quality product,Nice for use
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Value-for-money,"This product is good but , speaker 🔊 is not good"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,👍 good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Best in the market!,Best product! I got this laptop from Flipkart in big diwali deal! Thank you Flipkart ❤️
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Awesome,Very Nice product on this Budget
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Really Nice,Very nice product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,Very nice laptop with all features at this price range..
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,3,Does the job,Heating issue and Battery drain so fast maximum 3 hours
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Wonderful,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Worth the money,Nice
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Really Nice,"ok, but MS office only trail version"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Delightful,Very good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Highly recommended,Wowwww
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Highly recommended,Very
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,2,Expected a better product,Laptop not on and ssd missing
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Simply awesome,This product display is very good.and mouse tuch paid quality and work is very best.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,1,Not recommended at all,I got a new laptop 5 days ago and it is still hanging.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Great product,Excellent
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Super!,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Classy product,awesome working
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Just wow!,Overall it's a good product....
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Must buy!,Best budget laptop from dell.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,1,Utterly Disappointed,After one month volume
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Delightful,Super leptop
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Really Nice,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Very Good,Good Product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Delightful,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Terrific,Excellent laptop. Value for money.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Excellent,Awesome laptop
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,3,Fair,Battery heating issue
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Delightful,thank you flipkart
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Really Nice,Display screen quality best 👍
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Great product,Very good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Nice product,Not Bad
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,1,Worthless,"I am writing this review after using it for 1 month.
firstly I faced software issue bitlocker recovery key and then faced hardware issue not starting the laptop.please don't buy this product. Worst experience from this dell laptop
Not expected this from the dell brand."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Must buy!,Good for nomilar work.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Wonderful,Good brand
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,1,Hated it!,Don't buy this product. There are too much heating problems from the very first day of use. If you only join a google meet its heated too much. Very bad product.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,4,Good quality product,Exactly performance
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Just wow!,"Very good laptop....👍👍👍👍👍
Very nice
I'm happy"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"2,319",243,5,Worth every penny,Great performance luxury product core 3 12th generation in this price segment dell provide such a good product must buy
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Awesome,"Review after 3days:
1. Excellent display for this budget.
2. Performance is good too.
3. The only con I noticed is the battery, battery backup is only 3-4 hours only."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Mind-blowing purchase,Excellent product look wise and performance wise superb product you can use for office and student and business purpose best laptop at these price
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Highly recommended,The laptop is really good. But I am bit confused as some of the reviews says it has baclit keyboard. This feature is not available in this model.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Worth the money,Awesome machine but battery disappointed 😞
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Highly recommended,"I purchased this laptop on june 08...
Now its june 15 .. it working fine
I am purchasing this for coding..
Simple work run smoothly
But streaming or gaming it cause little bit heating...
Overall its very good laptop..

After reading so many reviews , i didn't like to buy this but i give it a try and it works fine...
Thank you dell and flipcart ...."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Terrific purchase,Nice everything is best this price range 👍and angel view is very good 😊.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Brilliant,It's nice and Good product 👍
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Mind-blowing purchase,"Good product💙💙
I love is product 🥰🥰🥰"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Value-for-money,Overall good product in this price range.only need for improvement battery.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Delightful,design is not good because flap is touching to surface and its always take the load when its open and close and due to design air flow is not going to back side it will be flow towards upside. Display quality is very good and power backup is 5 hour when official work and 3 hour approx when multiple application and during watching movies.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Decent product,Good 👍
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Excellent,Very gud
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Great product,First of all I was shocked 😱when I turned on first time it has backlight keyboard which is not mentioned in details and the performance is so smooth it has 120 hz display the display is feels like 2k the clear details and the viewing angel's are also good the design really feels premium quality and it's has thin bezels this laptop is my expectations above I loved it 🥰
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Worth every penny,"Nice Product,Loved it"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Best in the market!,"Awesome
Value for Money
Best for regular use
Not with keyboard backlight"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Best in the market!,Nice but baitry only 2-3 hour
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Highly recommended,Overall laptop is best but it get heat too fast and when it heated it works slow
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Good quality product,"This is my first leptop very nice 👍
Best performance ever 😅"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Just okay,"Its okay.... Battery 🔋 worst ,too.much"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Good choice,Fully value for money...full Paisa wasool but battery is very poor also little heating problem and performance is good at this price ...I am a student of competitive examination and reviewing this after using 1 week..🤑🤑
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Super!,Product is nice everything is good but battery is poor battery backup is very baad
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Excellent,Very very nice very nice very great very good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Excellent,It's g good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Wonderful,"All over I love the product means in this price range I got all the features~ HD webcam,Backlit keyboard,12th gen everything so I love it"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Perfect product!,Good performance
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Really Nice,Ok good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Fabulous!,Nice laptop for student for online class and programming.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Great product,So nycc product value for money
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Great product,"The Dell Inspiron , with a quality overall user experience and capable performance is a good value proposition for working professionals and students
Thanks ❤️"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Wonderful,Built is normal performance wise good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Nice,Keypad backlight is not there but in other model with same specifications has keyboard backlight and its hang little bit
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Does the job,"Not that my good , performance is slow"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Wonderful,Good product in this price rang
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Really Nice,"Everything is good, but no proper battery backup"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Excellent,Dell laptop are the best when comes to display and sound quality
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Fabulous!,"I am using this laptop since 2 months.
Best laptop in this segment."
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Excellent,Exllent
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Fabulous!,Very good product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Brilliant,Nice
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Terrific,I3 is good for normal usage....
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Brilliant,Excellent Laptop. Dell Laptop are like i never had seen before and india's most trusted brand.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Super!,Most valuable laptop under 30k . Student must go to buy it.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Worth every penny,Value for money
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Perfect product!,Very good product and working so smoothly 💯💯
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Best in the market!,Very good quality
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Must buy!,The Laptop is very good and works fine. I can do basic level video editing also. Worth for money.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Awesome,"It's working fine, a value for money deal"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Classy product,Good quality very nice
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Great product,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Simply awesome,"Nice performance
and good quality"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Wonderful,Nice Laptop in this range
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Brilliant,Just looking like a wow 🔥
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Fabulous!,V good go for it ... value of money
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Must buy!,Super
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Just wow!,Very Nice and Slim product within this price range.
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Classy product,Superb
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Highly recommended,"It's good 😊 I love this prodack ❤️
But this price is varie experience"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Mind-blowing purchase,all features are good..
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,5,Terrific purchase,Good work
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Worth the money,Good
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Nice,"Nice laptop, good display, good keyboard but not backlit ,still its okay👍, performance wise is also performed well, so for me, it was a value for money.🙂 i have no complain for now🙂"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Good,"Battery issue, we are facing an issue with setting up pin for login, it keeps coming error"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Good,"DISPLAY IS 5/5
BATTERY 3/5
SPEAKER 3/5
PERFORMANCE 5/5 IN 33K"
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Does the job,Ok product
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Does the job,Laptop is gud but battery drain is faster... overall all ok....gud performance
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,3,Just okay,Very good product and nice performance
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Delightful,Best there has no backlight keeboard
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Worth the money,Performance of this laptop is excellent and all the keys are working well also more or less battery backup is quite well it worthwhile the paid amount for this laptop..
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 1...,4.2,"3,899",279,4,Worth the money,Very nice product ( Deepak )
