product_name,overall_rating,no_ratings,no_reviews,rating,title,review
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Delightful,"Overall display is 5/5
Performance 3.5/5
Design 3.5/5
Value for money 3.5/5
Overall decent laptop go for it."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,3,Good,"No issues with laptop ,, Only issue with screen ,it flicker when low brightness, usually we dim brightness in night ,, so save money with tft display with same features"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Brilliant,If you want to use it for gaming then please forget it..yes if you want to do casual gaming then like gta 5 it will run on minimum settings old games will run smoothly but not new games..like 3-4 years old game
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,Best Laptop under 35k
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Awesome,"Display was excellent
Battery backup superb
Design nd features awesome
Performance wonderful
Build quality good overall wonderful laptop"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Fabulous!,"ASUS Vivobook Go 15 OLED: Sleek, Powerful, and Affordable
Key Highlights:

Processor: AMD Ryzen 3 Quad Core 7320U
Memory: 8 GB RAM
Storage: 512 GB SSD
Display: 15-inch OLED
Operating System: Windows 11 Home
Pros:

Stunning OLED display with vibrant colors
Fast and responsive performance
Lightweight and portable design
Generous SSD storage for quick data access
Pre-installed with Windows 11 Home
Cons:

Limited gaming performance with integrated graphics
No dedicated GPU for intensive graphics ...
READ MORE"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Mind-blowing purchase,Good product...I am happy with the product
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,"Value for money
But the speaker is not ok, there have a little sound problem in my laptop, otherwise the laptop was good 💯"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Worth every penny,"OleD is the best in this segment.....
Best laptop Asus Vivobook Go15
It's a working professional laptop so the sound quality is a little low, Asus please work on the to improve your sound speaker quality"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Must buy!,"Great value for money laptop...battery backup is good...decent speakers...great display...the beauty of AMD machine is, one can use the amd adrenaline software to turn on super resolution and turn a 1080p display into a 4k one."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Excellent,"Display just wow 🔥 watching the content experience next level..
Awesome experience with this laptop. It is easy to run any task very smoothly. I bought this laptop for coding purposes and i must say this is totally worth"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Really Nice,Just... buy it
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Nice product,"Display next level
Performance ok ok
Battery good
Design very good
Light weight..
Overall good in this price range"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Wonderful,"Value for money...Best Quality design ...Awasome OLED display...Sound Quality Is Good .... Blindly Order It for normal Usage Like office Work,home use and Students...."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Pretty good,Great display is just wow 😍
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Good quality product,Build quality and screen is top notch. Performance is decent only thing that could be better was 16gigs of RAM and speaker.Overall value for money.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,"Heat on normal use ....except this all are ok ....
Speaker............ 9/10
Performance ....9/10
Camera..............5/10
Battery ..............8/10
Design .............10/10
App processing ......6/10(slow)
Display .............10/10
Overall..good 👍
Review after using 20 days ....👍"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific purchase,"Starting with the display, it's outstanding with bright, accurate visuals and viewing angles are great. Content watching experience is just awesome. It's not a performance centric laptop as it is meant to do the basic work. Nice design and built quality. The camera is not that good. The sound is quite loud and clear. The battery is impressive and gives almost 6 hours of battery life. Also, the My Asus app is very helpful. Overall, it's worth spending more for the OLED display."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Fabulous!,Very nice my 1st product... Asus vivobook go 15 oled 8/512
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Simply awesome,Nice 👍
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Just wow!,The laptop quality is superb beyond my expectations. Display is also excellent quality. Overall it's a fantastic value for money laptop. Go for it blindly.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific,"Great Product.
Best Processor and Boot Speed.
Display has some flicker in mid brightness.
Best battery backup.
Overall a good value for money product."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Brilliant,Except audio all are top notch
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,The oled display is just awesome. Performance is average. Backlit keyboard looks good. But the sound quality is normal. At this price point it's worth it.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Nice product,Display is best but it has contain flickering issues.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Worth the money,"Product is overall good, OLED display nice to watch,Nice performance and smooth but very Worst delivery(ekart logistics),I had been wait for around 10 days to get my product...."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Value-for-money,"The best laptop under 41k!
Display is great, performance is pretty good and the design is awesome and stunning and the battery is unbelievable I was using my at 79% of battery before and after using it for 6hr it was at 30%"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Nice product,"The laptop was actually good and the specs were also good, and also the price was good"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Really Nice,"Good Overall Laptop.
Battery is on lower side means does not lasts longer than 3-4 hours for normal tasks.
Other wise good Laptop.
Display is top notch!
No other issues yet.
Charging covers up for battery problem.
15 minute chagre gives 40% battery.
Good buy for Normal"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Delightful,Very good laptop in price segment. I bought 38k
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Value-for-money,It is a good laptop performance is also good
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Delightful,Processor could be better.Sound is okayish.One of the best displays in the segment.if u're a casual user who streams all the time this one's for u.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Good quality product,Good Product ...But little lagy in office work like ms excel
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Good quality product,People who wants great display and design and average performance and battery can have this
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Worth every penny,Best laptop
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Super!,Using after 2months Good laptop battery backup is very good display is also good best laptop under 40k
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Perfect product!,Outstanding product....and display osam....fast charging 65w charger.....multi tasking laptop and also hdr ott platform video watching
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Mind-blowing purchase,OLED display is awesome once you used oled you will not use any other processor is just day to day normal task only if you want bit extra go for ryzen 5
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Wonderful,Nice value for money best laptop
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,"First this OLED display of Asus Vivobook is OSM and also it features every recommended requirement like fast charging, fast processing, great battery backup etc. Very ideal any graphic or video editing etc. Great product. Thanks Flipkart team for delivering a genuine original product only."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Fabulous!,Nice product
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,best at this price this price range
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,"Very nice product 👌 👍 👏
Asus vivobook go15 is amazing product 👌👌"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Just wow!,I am happy this products.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Awesome,Mesmerising
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific,"Display quality is very awesome, rate this display 5/5 and it's backlit keys is very cool ...and it's performance is very good."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Perfect product!,Mindblowing machine
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Wonderful,"Screen Good⭐️⭐️⭐️⭐️⭐️
Sound quality ⭐️⭐️"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Perfect product!,"If you're looking for a daily usage and regular work laptop and your preference is screen then go for it,
Coz the best part of this laptop is its screen which is iust fantastic"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Brilliant,Good one
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,Better than I thought ￼
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,Good
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Super!,The product is Good . Well performance only the speaker have less volume tha other laptop
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,Student's choice...
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,"Everything is perfect especially the display quality is awesome. After using one week, I noticed that it's screen flickering but by the brightness settings increase or reduce this issue solved. No other issue find so far. Btry and backlit keyboard is also good. At this price range I really recommend this laptop is best option."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Fabulous!,"Just value for money product
Great for students and for all other uses
Its not a high end processor so the performance will be upto that"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,"Laptop is good for casual office work , display is good though , brightness is gd enough as compared to competition,handles everything I threw so happy with my purchase"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific,Just go for it guys 🔥🔥
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Mind-blowing purchase,Awesome Picture Quality and performance are great..
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Awesome,"After lot of search, finally purchased Assus vivobook go 15.
It is best display in this price range.
Satisfied with this purchase."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Must buy!,"1. Design is premium
2. Perform is good no problem in performace
3. Battery gives good battery 🔋 backup upto 6 to 7 hours in normal use.
4. Display of asus vivobook go 15 oled is fantastic.Asus gives best display in this price range.
5. Camera is not good for this laptop.

I'm very happy because I got this laptop at 37990"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Excellent,"🥰 Satisfied.... But There is no safety bubble sheet or foam in the box for safety. Very good display. Decent battery life, in battery saver you can use it 4-5 hrs continually in normal use. Review after 1 week. very light. But there should be a fingerprint sensor. Over all its very good in this price.😍❤️🤗 love it."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,"Overall nyc product, awesome some look, gourses display 👍"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Fabulous!,"First time purchase a laptop.. So happy met my expectation. Best display, processor, design, battery under 40K. Overall good for personal use who loves media streaming and noraml office works.. Only Camera is not upto mark"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Super!,Display Quality is very Good 💯💯💯💯
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Must buy!,"Display amazing
Sound desent.
Looks very nice."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,Awesome laptop with many features
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Simply awesome,Very nice
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,Good laptop.No doubt.The processor is amazing for students and the display also good.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Just wow!,Value for money 🤑❤️
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Mind-blowing purchase,"Fully satisfied with the product, value for money.Display Quality is awesome overall experience is good go for it."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific,"Excellent product, display superb.audio volume Ok Ok."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Wonderful,Value for money 💰💰
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Brilliant,Best laptop in this budget built quality is very best oled display overall value for money go for it👍
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Highly recommended,Fabulous and ultimate experience
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Best in the market!,The Laptop is too awesome and enough for your daily basis work.....if you guys looking for a best Display just go for it......if you got satisfied for my review please like.....thank you.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Terrific,"I'm writing a review after using it for a week.
So, basically I'm using this laptop for office use and editing purposes.
Battery backup is awesome I'm getting battery backup around 6-7 hrs so I can say battery backup is pretty good.
Performance is also good , no lagging at all, the system never gets hung.
The display is too good,no one can provide this display at this price.
You will get a backlit keyboard which is good.
So basically if you are not a gamer cz I never try gaming on this system...
READ MORE"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Perfect product!,"🥲 Trust me it's a GOAT Under 40k ,No words for Display ❤❤❤, Performance you need to play games in SD Graphics so it's good in that also, Sound also good enough, Built Quality AAA+ , Finger print scanner will be missed 😣, and Absolutely go for Green colour you will love it, 😏"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Simply awesome,"Great laptop....got it for 34k with card discount...
Highlights
Thin and light
Great FHD Oled display
Only Oled display laptop in this price range
Bright display
Good performance
Good battery backup
Backlit keyboard..
This is my 10 days experience....if something bad happens I will edit my review."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Perfect product!,"Value for money product.
Display quality is fantastic.
Recommended for basic computing tasks."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,love that one..,"overall multi-working laptop .. but I face some issue in speaker .It is little bit low.
overall I'll give 8.5/10...
But display is best in this price range.."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,"Just wanted to drop a quick note about my new laptop. So far, it's been great! The performance is smooth, and it's handling all my tasks without a hitch.

I'm planning to give a detailed review after a month of use, so stay tuned for more insights."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Classy product,"Best laptop you can buy at this price that too of OLED display.
OLED is the best if the best screens ever made.

Performance is excellent"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,It is good for normal use only.,"It's a great laptop, oled display is great, performance is fine. If you want to use photoshop or want to play games then go for other asus laptop with 16GB RAM verson and ryzen 5."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Good choice,"This product is amazing but flipkart cancelled my order in two times for the same laptop using the card offer, finally I bought the laptop in cash on delivery. I like the product but I hate the flipkart business strategy."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Good quality product,"Great laptop 💻
Best part of this laptop is the display, it's mind-blowing 🔥5/5
Performance is very good for multitasking4/5
The battery life is good 4/5"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Just wow!,Really great laptop. You can buy this
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,4,Worth the money,"No doubt at this price point the product is excellent. I got this at 35k.
Performance- Excellent
Design- Excellent
Display- Excellent
Battery- Average
Battery backup could be better."
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Great product,Just go for it considering daily use study purpose watching movies cool silver colour is fantastic.
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Must buy!,"Exceptional product, I have no words to describe this gem, I got this product at INR 33049, fully loaded with feature that will enough to fall in love with this device. if you are facing battery problem with your old device then your search will end here, trust me this machine will pay back your every penny, only fingerprint is missing.
Display 10/10
battery 9.5/10 it gives back-up of 6-7 hours in normal internet surfing.
design 9/10
connectivity and all the other thing is superb.
you will on...
READ MORE"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/5...,4.4,"3,116",340,5,Must buy!,"I just received it ..... performing good , display is just awsome..........let me use it for 1 mont,after that i`ll review again"
